"versione","file","LOC Touched","LOC added","Max LOC added","Avg LOC added","Churn","Max churn","Avg churn","Change set size","Max change set","Avg change set"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java","6","4","4","4.0","2","2","2.0","1","1","1.0","YES"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java","29","18","16","9.0","7","7","3.5","3","2","1.5","YES"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java","49","33","33","33.0","17","17","17.0","12","12","12.0","YES"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java","3","1","1","1.0","-1","0","-1.0","12","12","12.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java","2","1","1","1.0","0","0","0.0","12","12","12.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java","14","7","4","3.5","0","3","0.0","13","12","6.5","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java","7","5","5","5.0","3","3","3.0","3","3","3.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java","85","85","48","42.5","85","48","42.5","6","3","3.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java","340","340","340","340.0","340","340","340.0","2","2","2.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java","39","39","39","39.0","39","39","39.0","3","3","3.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java","8","4","4","4.0","0","0","0.0","5","5","5.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java","201","199","157","99.5","197","157","98.5","7","5","3.5","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java","15","2","2","2.0","-11","0","-11.0","2","2","2.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java","56","55","55","55.0","54","54","54.0","9","9","9.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java","3","2","2","2.0","1","1","1.0","9","9","9.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java","75","75","75","75.0","75","75","75.0","2","2","2.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java","19","0","0","0.0","-19","0","-19.0","12","12","12.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java","23","23","23","23.0","23","23","23.0","12","12","12.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java","39","39","39","39.0","39","39","39.0","12","12","12.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java","41","41","41","41.0","41","41","41.0","12","12","12.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java","10","10","10","10.0","10","10","10.0","12","12","12.0","YES"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.2.2","hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
