commit date,commit sha,jira_id
2017-05-25T15:16:16Z,0b96dfc4708f42dbd1fd881284522c5f77c3ae68,SYNCOPE-1053
2017-05-25T13:53:06Z,36b786c041523de3779c7bb64fad1679e7c8db7e,SYNCOPE-1082
2017-05-25T12:45:56Z,be35817fe645f4142c2d80be0ee55e36c156324f,SYNCOPE-1098
2017-05-25T10:47:22Z,e3ca385566df403111f518779c9f1137ca0a7c01,SYNCOPE-1095
2017-05-24T14:55:52Z,5b2ce7178634958a889ae27eb2cef371c1f14d5d,SYNCOPE-1094
2017-05-24T13:40:42Z,73c7704002f96a8732a34e664049d24e704e88b7,SYNCOPE-1091
2017-05-24T13:17:42Z,be031e8bd96025a13c2fcf2021eec78a6c95820d,SYNCOPE-1095
2017-05-24T13:13:00Z,736598fe5d61500c7098579515dc934e4766761f,SYNCOPE-1095
2017-05-24T09:16:23Z,87ac9bccbb9fab9003f36c1301ac72fade05ab16,SYNCOPE-1090
2017-05-23T09:50:58Z,67568240f72b2bbadf151818f7aa20de24266d80,SYNCOPE-1081
2017-05-22T17:36:21Z,5d1a0f00edc651d4a37e80ddd9a1bc1b24736e50,SYNCOPE-1089
2017-05-22T11:24:01Z,a5311460f81e50852978fa6823905b10d36700c6,SYNCOPE-1088
2017-05-22T07:39:51Z,5ab65808ec565ef50b970e96be011edfce8eabff,SYNCOPE-1087
2017-05-20T12:08:24Z,9b7abc1804ec2dc21084528333f24489f441d12c,SYNCOPE-1086
2017-05-19T13:11:23Z,0171cbc096fe474723ff4f70f4136a63f4e3377b,SYNCOPE-1085
2017-05-17T13:04:48Z,9b7b54f230dec641fa8cbc7a27d71a3a6360bb68,SYNCOPE-1084
2017-05-17T13:02:18Z,718182365541e831c439722a2b400fb0fa490904,SYNCOPE-1084
2017-05-17T12:16:09Z,29b97d7f91a318d8c840350cf6cfc1dd8961cc0c,SYNCOPE-1077
2017-05-17T11:22:01Z,cbd10830915ce423dfce7ce4b555d01f00e51300,SYNCOPE-1083
2017-05-16T09:03:04Z,9fc62b668a300567cb3e3d6c468187226e387663,SYNCOPE-1082
2017-05-15T15:57:17Z,66f665191a0ee64f1fe87693d66bb23a23e6184d,SYNCOPE-1081
2017-05-12T06:45:41Z,363f325be8ae8b3aab7629f1c161a05382289d7b,SYNCOPE-1080
2017-05-09T16:49:00Z,c1cd3fe9ad12227d58de5adac666d569c9c29876,SYNCOPE-1079
2017-05-09T13:16:52Z,b34ff3f7e52567eb5a8506e500ed38e8bd1592cb,SYNCOPE-1078
2017-05-09T11:27:24Z,4b991ec91de5b7d53c7f0eef1d89fefb4e813957,SYNCOPE-1072
2017-05-09T11:07:48Z,0315ac634bfaedd893f46fbc0184807102cb91c8,SYNCOPE-1077
2017-05-09T10:12:50Z,268e6ffcd3f6fc41b831534ad95fb1d6c2ba54cf,SYNCOPE-1077
2017-05-09T06:30:32Z,648c45461ad9636ebdd5ac27eb8aa9502c8b74c6,SYNCOPE-1077
2017-05-09T06:07:33Z,a5e868bf8d2ce43c316bd008f58ccc0b764c6328,SYNCOPE-1077
2017-05-08T21:04:04Z,cf3eb46dad9dee4c5b04b212098e6dc9b87d208c,SYNCOPE-1074
2017-05-08T15:33:54Z,2c59f981546f0a66b24f31985d9ae8331401b78a,SYNCOPE-1077
2017-05-08T15:31:26Z,091c74b8a6d2f317c165ede0f1219774dd6383fc,SYNCOPE-1077
2017-05-08T14:47:02Z,5820eb52a37abf3a8d6f288c5fb8a3e311d66179,SYNCOPE-1073
2017-05-08T13:54:02Z,2f65c14fcd681d1e2e798e4563c6eaa07b5def9f,SYNCOPE-1076
2017-05-08T11:52:20Z,d70c841bf38efb2d37c1aba6ab4b64a1b7946de1,SYNCOPE-1077
2017-05-08T11:40:00Z,021230445caf8d026a1d09b10ae4722dadb49984,SYNCOPE-1077
2017-05-05T21:59:18Z,2e7e2ceef339fe243de2c688200e4010d46b8776,SYNCOPE-1047
2017-05-05T13:48:37Z,018fa9771adee2788be0ba3357c31cdc5da17cba,SYNCOPE-1075
2017-04-26T12:13:29Z,cad371cec6676b68cc82bc0aa5c44e5bbeb8aeab,SYNCOPE-1071
2017-04-26T09:46:13Z,960f8d37c65d96885fd7a5f205cdaccbe0b6256f,SYNCOPE-808
2017-04-26T09:36:45Z,5adb643d16091f9e19ba82357e41d77087928d35,SYNCOPE-808
2017-04-25T15:54:12Z,97a5d21ebc8575c8002a284e577324abe93048ef,SYNCOPE-808
2017-04-24T15:29:24Z,fbda9672010c777bafdd4bb7e2bd4b59fe617ab4,SYNCOPE-808
2017-04-24T15:26:21Z,d8e18a6c30634e673eb62785bf79df51114dd6b0,SYNCOPE-808
2017-04-21T11:04:25Z,16029366613c0534ea77828bec02c7cd607fb223,SYNCOPE-1070
2017-04-20T14:55:47Z,51ae1d5ef0e1055f9789cc36bd85bbf28cd6413f,SYNCOPE-1069
2017-04-20T14:44:41Z,dd034efbed63740853de1335a12a17de73547ea9,SYNCOPE-1069
2017-04-20T14:11:25Z,d76ed3e8b73a5947d286077208f22f741f4f3561,SYNCOPE-808
2017-04-20T13:50:44Z,b03947a33a3ee3dced1cac6a863856824a4ae158,SYNCOPE-808
2017-04-20T13:49:07Z,218674e75e669127cd677f1d199984973b005b41,SYNCOPE-808
2017-04-20T13:43:38Z,9c744a9807a6e8e78bbad72a8ed4585932a11c32,SYNCOPE-808
2017-04-20T13:43:31Z,20501b8e6a16862462bbe3df19e6588e7ad88b06,SYNCOPE-808
2017-04-20T13:26:47Z,822ad873cb7139ae81f76d4b685273851b7e79dc,SYNCOPE-1068
2017-04-18T08:43:01Z,aa36e2ab5f5e9a14cca5f851588de01c190ce2ff,SYNCOPE-1066
2017-04-14T08:32:48Z,bd5920864513c3b8ff13e3801f47c6db4a1d482a,SYNCOPE-1059
2017-04-13T13:53:55Z,e38b4c63baee4ce383f4009e3573639910d147dd,SYNCOPE-1061
2017-04-13T12:16:47Z,96d95d213a347631f10ac4e73bb2408a5741f240,SYNCOPE-1058
2017-04-13T09:04:22Z,26354051408bf2d1b06076d7adc6cc941dd463c6,SYNCOPE-1009
2017-04-12T15:20:57Z,b398bcb60dd475053c1dac5440449d2ccddf3069,SYNCOPE-1063
2017-04-12T15:10:33Z,847e0c9ba9e2a353386f18baf5f95043422be338,SYNCOPE-1061
2017-04-12T10:14:20Z,f1329b79966d1986bbbfe031e46d61469468abd1,SYNCOPE-1064
2017-04-11T13:53:38Z,cd8b72deac696e62bcad042179b9366ec191eba2,SYNCOPE-1055
2017-04-11T12:50:41Z,4c2dd4433353a47b98fbdc4a9706ba6726b9fd44,SYNCOPE-1020
2017-04-10T07:02:22Z,fad07ef43d271a302f1b3fb5c99ee6dc68cfdbff,SYNCOPE-1060
2017-04-07T14:57:54Z,dbf07add3dbca0b3a99993e9153bfbfa72b417ea,SYNCOPE-1060
2017-04-06T12:32:01Z,f0e0199fc70774bcab8e2bfb0304cf0a05d15728,SYNCOPE-1062
2017-04-06T06:56:53Z,1830e9222630e511f122923bb9118a12013f941f,SYNCOPE-1009
2017-04-05T11:10:32Z,c8cef3d92dda92a3c8f81e1740928789d1641d89,SYNCOPE-1057
2017-04-05T10:42:15Z,fe07e12dc1503b8db883cef966576a65de6fcecd,SYNCOPE-1041
2017-04-05T10:03:34Z,4a82fb302b08e05360adc30e56780f180e97f8cd,SYNCOPE-1057
2017-04-03T12:08:48Z,4ba66c335f5ab7bc7f51ea2ef1568ad03b299eda,SYNCOPE-1052
2017-03-31T14:32:58Z,2f7952b59cf8afe8418c58580e8ccd44e5f47b46,SYNCOPE-1041
2017-03-31T13:47:09Z,5411181b84926babb5e17b4d400c7ac06da02d8d,SYNCOPE-1041
2017-03-31T13:43:23Z,50d3249dccbacca802ec7c4efa0862ac5d828d41,SYNCOPE-1041
2017-03-31T13:38:26Z,673cdf9e1863f7fd17959bc13295388cbb67d69c,SYNCOPE-1041
2017-03-31T13:38:21Z,3c11720c601b715e82949b2116afd75d6e782c1a,SYNCOPE-1041
2017-03-31T13:38:15Z,b6fa8174d4d7c4b14aba0f900d0dc689d0e4e859,SYNCOPE-1041
2017-03-31T13:38:06Z,62919a22c7e59c94e785f59768ba101e6fc39706,SYNCOPE-1041
2017-03-31T13:38:01Z,ebd22e8c3f6356dad94baa6f4c7821224b5d2aab,SYNCOPE-1041
2017-03-31T13:37:54Z,3d7405db84e40dc15a4e65d95667cf6075b1056d,SYNCOPE-1041
2017-03-31T13:37:39Z,00a19145bd3980df01f38b848747153e18ffa78e,SYNCOPE-1041
2017-03-31T13:37:26Z,ff26658e78ccde5ace071fc5450a21ddee0e5b6a,SYNCOPE-1041
2017-03-28T14:15:01Z,b980a496e59371b19903bf5d9a0bacec874c10b4,SYNCOPE-1051
2017-03-28T07:31:05Z,5e79f86b5fa6ad6c155a0e234a7b6808ce69b3cf,SYNCOPE-1051
2017-03-27T15:42:58Z,9d0442e5ee8c8d7d88efa9e89ce3a5b779f2e014,SYNCOPE-637
2017-03-27T13:15:06Z,5069b3258f85f3e2f7e5bbe7899bc5299cebbc46,SYNCOPE-1050
2017-03-23T11:43:18Z,c4433f5264fde58fd923b355861d889302fe769e,SYNCOPE-1050
2017-03-21T13:48:40Z,2a7358f452a3a8d65353a4d04bf445caabf39a73,SYNCOPE-1049
2017-03-17T15:59:49Z,9fe5a756115a1caafee3261d914c6b3d4788503c,SYNCOPE-1048
2017-03-14T11:37:14Z,24a71aa96c452c60f64fb58efc76b5ba171cfec9,SYNCOPE-1008
2017-03-14T11:21:58Z,af37b2ba93809d61fd0b65ef6f106c4e5f281ecf,SYNCOPE-1046
2017-03-14T11:21:54Z,f74a2bcb4aa60d7aeb951e76754298e0954fd1c7,SYNCOPE-991
2017-03-14T11:21:51Z,d5f925f48b431cbd36ed32dc119501361b8b7c94,SYNCOPE-1043
2017-03-14T08:20:23Z,750c789aa2e79559ce0f5f875082473c11be8153,SYNCOPE-1045
2017-03-13T15:49:24Z,a0ffad75eeb166590f05f2d80d043c56b620023c,SYNCOPE-1044
2017-03-10T12:51:18Z,aa8e9f1e6e3797d40665855ee7cf13ab64c11e2c,SYNCOPE-1043
2017-03-10T12:51:12Z,98e27bfe1e46643d58fe649aab52d3597d914267,SYNCOPE-1043
2017-03-10T11:30:00Z,1a1f7081b571c371167e6854d4cdc2a6fd644a07,SYNCOPE-991
2017-03-07T15:56:48Z,72f1b3e1a0a239c042548a2da7c7fac142dab55d,SYNCOPE-1038
2017-03-07T15:31:29Z,d268c1ec5c281d105e2d257e60d0677362733e0b,SYNCOPE-1042
2017-03-07T15:03:03Z,d7c848cee63695dbf0f63dee6dcc53f52e838b11,SYNCOPE-1022
2017-03-07T14:01:20Z,c6e10f92ffb37391c6509725838e8d61aaac7fab,SYNCOPE-1034
2017-03-07T11:15:39Z,bfcac4bbd4a8007ee2df3bf4c61e667c2d1215b2,SYNCOPE-1039
2017-03-03T13:00:46Z,b2b8ee1998cb60d5fc31e2c11283fdbfaeb7cc73,SYNCOPE-1036
2017-03-03T13:00:42Z,16020a557ad314d9034712f4bed8d13b90921166,SYNCOPE-1037
2017-03-03T13:00:38Z,2b06bafc58ccc0d2b9a1be137f0965ff111b08d4,SYNCOPE-1035
2017-03-03T10:07:03Z,52badc4b9e8afa4b5042ba19c19e570c926dad88,SYNCOPE-1035
2017-03-03T09:04:38Z,7004b84a150f456044e95ac5c83edfa8f8db9c59,SYNCOPE-1035
2017-03-02T10:57:57Z,32af0320d9d426bb34fc5a69287b5e19a0630ad3,SYNCOPE-1035
2017-03-01T11:24:41Z,58fa8e7bf50eab0c156b5a3cbda3a0a93c2e9d7d,SYNCOPE-1040
2017-03-01T09:28:51Z,b08bc1c4a2ea9a552810f899ab4c25d0ddb5901c,SYNCOPE-1024
2017-03-01T08:34:25Z,454af14234dda2dd64b67924322c20156df72afd,SYNCOPE-1029
2017-02-28T11:44:27Z,f46891466bc516551b62e284108af357012b7052,SYNCOPE-1027
2017-02-27T16:47:46Z,6d81b69ac52a5a7773f600e5168f32ffb0dde79c,SYNCOPE-1026
2017-02-27T15:14:59Z,2fbe7fb200aae36f5a1d1935ece0b3921018377b,SYNCOPE-1032
2017-02-27T15:06:46Z,c73f95a0ab7da1e259eeba8b3d073fa38cb01474,SYNCOPE-1031
2017-02-27T14:19:05Z,d0dc9b35f8e901c692c6df8b3016fd2384d94d62,SYNCOPE-1030
2017-02-24T10:24:50Z,2d4aee40f67069f0ef6254dcb98dea0fd2d22074,SYNCOPE-1033
2017-02-23T16:06:20Z,2fb13a27fbd2c716c583458ca19168820022bdb8,SYNCOPE-1025
2017-02-22T18:01:15Z,e4947c909e4cf18713653a4e4977489331c5fb45,SYNCOPE-1023
2017-02-16T08:30:43Z,ffc490175cb789d6f6d78341f5078e8942bfca04,SYNCOPE-1016
2017-02-16T08:30:36Z,f6a919929697a85292a52a3896387cd1c6f97a16,SYNCOPE-1015
2017-02-15T18:05:01Z,223f29a9547eac2c615bc4f18120ebc0cad0bd0d,SYNCOPE-1016
2017-02-15T16:22:09Z,6bbd4cf550db513842ee6730dbb82c7602ab90f0,SYNCOPE-1015
2017-02-15T11:57:34Z,8c9635805a72540541eb960cbd799e1a8b1a90eb,SYNCOPE-1015
2017-02-12T13:41:58Z,9ad62a3447449c5d3a735bbb5154d2ed7347e689,SYNCOPE-1014
2017-02-12T13:24:47Z,560000847f8eb31b2964c32cf83224df5d9188ea,SYNCOPE-1014
2017-02-12T13:15:43Z,6a46d3a3f350a630a1d664bdb117304c6d249db3,SYNCOPE-1013
2017-02-12T13:02:29Z,f4ffc3b568792da1d91f4ebb66be78a0066b4bda,SYNCOPE-1013
2017-02-12T08:06:15Z,93cbe3fb003f938ba8fd6227cf780b8ae593422f,SYNCOPE-1012
2017-02-12T06:52:51Z,f3795a8d55b2dea57a5fd0e67f7d08de0fb9828c,SYNCOPE-1010
2017-02-03T16:28:57Z,deac686f90acd387486824d0402bebdf72defd00,SYNCOPE-1007
2017-02-02T11:20:07Z,c691d9573ac69a301f4575d37834ddc12ef3124b,SYNCOPE-1005
2017-01-31T16:29:16Z,d80e02334de47b7b1c9bb738f1f66b70d2826780,SYNCOPE-1003
2017-01-31T16:29:12Z,8df515ecf485aa342b5b3098a78e23ea8a2c18f3,SYNCOPE-1004
2017-01-25T17:19:30Z,e06281c09a294275ead6dbd3a0c3775094df860c,SYNCOPE-1002
2017-01-24T16:32:47Z,5bb61d482997e45be7560f117ffba0bb21c3a5d3,SYNCOPE-779
2017-01-24T14:44:54Z,00ac28317ada7afdcad78a1635ce3d65cc6be387,SYNCOPE-996
2017-01-24T10:08:39Z,b709acfafe6228a63fef698f0f8f9fa237afec7b,SYNCOPE-1001
2017-01-24T09:17:57Z,319fff45d0197e5d139180c9ddde675ce7bd9882,SYNCOPE-999
2017-01-23T22:03:21Z,2a865bd5b40ab4ea4e38459d9b02398f06e27bd2,SYNCOPE-779
2017-01-23T15:56:32Z,7899b4d9cced869450c0c69e85249b7710e718c5,SYNCOPE-1000
2017-01-23T15:27:22Z,58520329104ba3ae93a34b879c9a8d60edb8e7a7,SYNCOPE-999
2017-01-20T17:06:07Z,e2567e459bc0eeb8065f0f2fcdcbd17ad4dcb0c3,SYNCOPE-999
2017-01-20T11:38:06Z,ef65d83cf867044f0b859e8691728cefcd3f651f,SYNCOPE-994
2017-01-20T11:22:04Z,f11b63cf9498d6259c7d8f58d54389cf2fa18edc,SYNCOPE-994
2017-01-16T15:39:51Z,c12a546007c48616a304c110fbd25d9ff0527118,SYNCOPE-993
2017-01-13T16:31:19Z,9c15f643a4f38cd86b6a4852896721d9d72ed824,SYNCOPE-997
2017-01-13T16:03:30Z,9f7e0ac15813fb50f34992bc413729c8943cd6e5,SYNCOPE-997
2017-01-13T10:51:24Z,b30099b68ca105d097c261651b1a255de184556e,SYNCOPE-992
2017-01-12T11:08:57Z,022d2c5f7470c757efbe8fbb4b875f3edcbc953c,SYNCOPE-773
2017-01-10T18:06:01Z,cbe4b703d251f639f9d2790732d781c39510cc52,SYNCOPE-882
2017-01-10T10:50:21Z,e44e5534009b8da9f7bda899b16a11340cff8293,SYNCOPE-990
2017-01-10T10:02:25Z,c622009090b49336b2c4da4bbf6720163bbf5198,SYNCOPE-989
2017-01-05T16:17:29Z,f4c717e7d61e20cd205741dea1aad2c920362822,SYNCOPE-882
2017-01-03T14:59:43Z,c25e1da07a41a91f579c1fa2a2f69ea177a01d2c,SYNCOPE-882
2017-01-02T11:11:54Z,4221405325011af89d8d7ec0cbe6c569570d38db,SYNCOPE-962
2016-12-30T13:20:18Z,31fe2a6033456b6d63a1773c5002daf14888b895,SYNCOPE-773
2016-12-30T13:14:17Z,8d53c44d0befb750796d4a181abb93e412a85a01,SYNCOPE-773
2016-12-30T13:05:00Z,69a2e6c595067264da66d7992d00e0b8d41c0bc3,SYNCOPE-773
2016-12-30T11:58:25Z,5b00c8c8cd59df96ac34f3a7495b9b396891a1cc,SYNCOPE-987
2016-12-29T16:07:00Z,c47be3b59cf9778012fab5863c2d0c54eb46d19b,SYNCOPE-987
2016-12-29T16:06:20Z,0aba812830b9b29314e4221fe4a5cc0f3c997be4,SYNCOPE-987
2016-12-27T16:37:25Z,61f35589be1257b5eabca886533920674acbc7e7,SYNCOPE-962
2016-12-27T16:08:42Z,aef68d91f48ec1c204b52df199cc21fcc9f9aa8f,SYNCOPE-985
2016-12-27T11:29:42Z,b683f9529ed6cdd06801539797c180c254e48ff3,SYNCOPE-984
2016-12-22T08:27:51Z,941dc06a30e14122bd4552de0c600d273a6592b5,SYNCOPE-983
2016-12-20T10:19:38Z,18ac4512cbda7a1b58a185fc866887ff753d7932,SYNCOPE-982
2016-12-12T10:44:21Z,367bf616046d9a31bb32529653560926832dbf1d,SYNCOPE-981
2016-12-07T12:27:36Z,f1d294d6fe23b03ade5f59f9d1b94959c518cb86,SYNCOPE-980
2016-12-02T15:17:06Z,db06951074ce82882bdc6bab9829f8bc60de221f,SYNCOPE-979
2016-12-01T08:29:10Z,5af8e4a4eed8e4bc0113d59641ef19aadf502ca0,SYNCOPE-978
2016-11-30T15:03:20Z,e7e8e92da2ac89cc7ee698cc589e28dfb1c06de3,SYNCOPE-977
2016-11-28T16:37:14Z,5e98a4382634d0323458d51d0562b69e0615edc9,SYNCOPE-972
2016-11-28T12:10:38Z,16b3f89a6dec0831f9098a62b9a033f749dcb401,SYNCOPE-976
2016-11-26T06:52:30Z,d4b49cd95f6caf2710fd54dfba475795b0924311,SYNCOPE-975
2016-11-25T15:55:02Z,fba91e145593bd8ac44af74dd5fa2820ea509a8e,SYNCOPE-974
2016-11-23T17:11:33Z,70703b6961e3c46d3fda40808fc92f037a5979c1,SYNCOPE-971
2016-11-18T11:57:16Z,6a59c3311e8b160e6ea9851c65def972a76e730e,SYNCOPE-970
2016-11-17T13:31:20Z,86b836b2a5502f0b9277354c3b1f4b4449c05632,SYNCOPE-967
2016-11-10T16:58:22Z,047c00d4b7f2b63245fbbf03080f719b9af3a44e,SYNCOPE-966
2016-11-09T08:04:12Z,31699b0c3d81a7fff781be8ed2deb72f22e8125c,SYNCOPE-965
2016-10-28T17:55:58Z,2d2afac918a8e68eca6c514a70d3832ebbd52571,SYNCOPE-962
2016-10-28T17:53:41Z,220661554c2c1555a570b19c63b4ac3ce759f11c,SYNCOPE-962
2016-10-13T14:46:16Z,94cb160764ea367bdcfb7f06b5e0cebf0b4673a5,SYNCOPE-960
2016-10-13T10:08:53Z,d7199f2c728ae8ca5645c5e922f465d2ca8f1dc2,SYNCOPE-958
2016-10-12T12:23:12Z,1d8b5081f75df65bfb1e1618412a28a0d3ece1fa,SYNCOPE-959
2016-10-07T13:57:53Z,e2a17b0f9bb4f7873064921fbc7c92e8ae1d27e9,SYNCOPE-941
2016-10-05T15:21:59Z,0e621242be705bb048a14bcb96740564a6a7461f,SYNCOPE-941
2016-10-05T09:41:48Z,a6ad0608dd72e917ade89f0cfb3138850f3c844c,SYNCOPE-949
2016-10-03T11:56:18Z,ba07ea78a933b7c316511b1512b534730405a468,SYNCOPE-946
2016-10-03T10:51:51Z,b244c6144dd73d26b89e50461f0785d2040df214,SYNCOPE-946
2016-10-03T10:51:45Z,cca8951728520dfbcf6d3992f12443a939eda9c5,SYNCOPE-946
2016-10-03T07:26:42Z,8d55cbe430f2a272f6838bd1a1a7edfad87e3ab2,SYNCOPE-942
2016-09-30T15:28:09Z,74d8abec6c245fc1ed763f190886cd76c2b6b52f,SYNCOPE-946
2016-09-30T08:52:38Z,7b9f9758fa4e2ece4d3cd4be6bc18dde684a91a4,SYNCOPE-940
2016-09-29T15:26:57Z,8f59258cc3b740ae4c67d4840916958e4de351a6,SYNCOPE-953
2016-09-29T14:00:14Z,55b9e83d76d6f8c576a235aeb6f1e3d634656bcf,SYNCOPE-952
2016-09-27T13:35:29Z,4371ae7874de87781ef180df9c310e38c95a46db,SYNCOPE-973
2016-09-27T13:28:36Z,f8c0d716220eb01b08f56c3277bc60f34b51f9a2,SYNCOPE-937
2016-09-23T15:32:07Z,8e7db68e141b276e0ad5b41be113cea5b66452e4,SYNCOPE-937
2016-09-23T14:46:31Z,e821d5fd4d83f81bb5912e9b52bf90eb815f69ad,SYNCOPE-937
2016-09-23T09:25:38Z,a247cc51f7f4964d04dfd61d4042967e2ec99ee3,SYNCOPE-950
2016-09-22T14:13:01Z,a9aafe2dcb3d66465253e87b1676488a67defe4a,SYNCOPE-949
2016-09-20T11:23:40Z,84cb7fb4f449c4bd76580273eaa6eca2e3ad70f4,SYNCOPE-948
2016-09-19T14:54:33Z,228bf3ed54cfd1ebff45bf0433e08bd84e3197b5,SYNCOPE-947
2016-09-19T07:52:35Z,fc7ddd9bcb271fee036129173028a42840af6125,SYNCOPE-944
2016-09-16T14:53:21Z,1c1db2405b431e4782b15195dee83732754f64e8,SYNCOPE-944
2016-09-12T10:22:09Z,144da88e87987c70f6ee52b24b31ba92eee1898c,SYNCOPE-937
2016-09-08T13:18:00Z,35ae16a9cd8d1bb890a274e9190bfc66cec81105,SYNCOPE-933
2016-09-08T13:05:48Z,14246792934da9a365a82643c46c359cc805c0bb,SYNCOPE-932
2016-09-08T10:25:50Z,e83cac047a28a4eea6b934e73dbc9fa207770244,SYNCOPE-753
2016-09-08T08:40:31Z,a9c4d58380f1d4ef0f98fd00c388f31c51a34135,SYNCOPE-936
2016-09-07T15:17:35Z,f6ba895c233d256674074bed3a727cad579c25f9,SYNCOPE-934
2016-09-07T13:56:41Z,a29cc80615e8f066232c5cdf43dc5d25be8487c6,SYNCOPE-931
2016-09-07T13:14:41Z,7a7d415cdb8df78f78ee4fcd73b0d5b392022d86,SYNCOPE-931
2016-09-07T13:13:31Z,1e5f620cfe8249f779ae51add8a8fcc35931dd7a,SYNCOPE-853
2016-09-07T10:55:45Z,bbee3af7676bf566554bfb429191002890d1b577,SYNCOPE-935
2016-09-07T07:35:15Z,ef5784b1ede2fd33de430cf2764cc669f79106d9,SYNCOPE-853
2016-09-07T07:31:17Z,de5e9f1aff72eb8d7a14642c392c32c1351e1254,SYNCOPE-853
2016-09-07T07:31:17Z,ac5be5889c26e41f39dc8d660bdd6b4813ead47d,SYNCOPE-853
2016-09-06T16:08:44Z,aa90d840817101847626fed6e1388779d51d631a,SYNCOPE-931
2016-09-06T06:35:37Z,b6e1de43c4cfd561189b42cdeef047ac969eed0f,SYNCOPE-853
2016-09-06T06:13:27Z,b1189529c55ebe2c39df18a1eec22a8e1927b90e,SYNCOPE-926
2016-09-06T06:02:07Z,a751ff34bcb7930d6fd2efc82b31531ef627fc33,SYNCOPE-926
2016-09-05T13:41:09Z,35e35661e594900a66a83e8e47e5b010fe26b8a1,SYNCOPE-738
2016-09-05T13:40:21Z,a634f7c75a53bf341e6479db44a01927dd1bafdb,SYNCOPE-738
2016-09-05T13:02:16Z,7e66e3d5abd7709c04d1abde3af119159f3de961,SYNCOPE-929
2016-09-05T13:01:23Z,f17be3cf91d484595a632d01761a62b1b1d29b34,SYNCOPE-880
2016-09-05T10:10:28Z,2191c595f5a7a42e26e7658c80d959f0cb9af330,SYNCOPE-880
2016-09-05T10:01:53Z,a99618d944d27e22b6ee57fd41807613aee0563e,SYNCOPE-853
2016-09-05T08:05:09Z,b69e4cf5ed70d7f058a6213cfb409a705f8b74a8,SYNCOPE-930
2016-09-01T14:01:29Z,9a7332af592d596149ae86570b31e4d0add52ab9,SYNCOPE-928
2016-09-01T12:56:08Z,c9c25c669c6c689c0d4ad1fc08334fc17b1f0161,SYNCOPE-854
2016-08-31T14:51:55Z,8150cf84b2f34eac46ba3c193c2c138259baec23,SYNCOPE-927
2016-08-29T15:32:00Z,451f89bf761c39a174e1899963d433c27d5fb6ae,SYNCOPE-854
2016-08-26T16:10:15Z,88602c0bbdd9bc1aea560676225d12ca71c588d0,SYNCOPE-700
2016-08-26T10:26:31Z,98703d1c7d46d9c04b03cd42db3fc56f96678132,SYNCOPE-700
2016-08-25T12:48:14Z,270488da6c60c575f4646b0c5e9a9554d47b9b15,SYNCOPE-700
2016-08-25T10:20:30Z,d18bdbd582dfe17ffb5605da584aade7ddd11f7e,SYNCOPE-700
2016-08-25T09:02:12Z,2c4d363c264cc1ce0d6a4301c2a1e383e5a1add8,SYNCOPE-700
2016-08-25T07:58:46Z,09b250fa490ecc3be30c30377214175fc05f92ad,SYNCOPE-700
2016-08-24T14:51:39Z,c4587cfdffecd88e7da3449192f47b8e457e61c5,SYNCOPE-700
2016-08-24T14:12:02Z,dcfbf6f0efaf06f74e063f2d0007c747c50c129f,SYNCOPE-700
2016-08-24T11:10:30Z,39f7f7ebff132173d5ca6ff6ec5e7692327524dc,SYNCOPE-925
2016-08-23T10:30:52Z,85807bc5f8fe07f0ead635c1e1afc2b11708ef15,SYNCOPE-923
2016-08-22T11:20:34Z,5c304ad72dcd6d71a97cc73f9f3e96b1aac39d9b,SYNCOPE-809
2016-08-19T11:32:47Z,04941418ad182489e0f45eb450fad8141897faed,SYNCOPE-809
2016-08-18T15:11:40Z,607e239c890f7d60918fac6c50a6c549954640ac,SYNCOPE-700
2016-08-18T14:07:21Z,e4e7268ae5e27b919b6904cd623a06b654f48148,SYNCOPE-700
2016-08-18T11:55:02Z,d132b940ec11a8382715e1e3dbb99c3b58dd87ae,SYNCOPE-700
2016-08-16T15:19:23Z,7b6bc61e303c1b71faffec45b7be88002f906f2e,SYNCOPE-700
2016-08-12T14:15:47Z,4545e3f26c8e8c2f0cb581de7d598f7ea6608a3b,SYNCOPE-920
2016-08-12T13:55:35Z,660aa70adee1154ac7da46dcfa92274a0a4c3073,SYNCOPE-700
2016-08-12T13:36:39Z,577d0577447c341362fcce075c492b5be4e18e3a,SYNCOPE-921
2016-08-12T10:36:45Z,3c4bbf06901f9fce879e823d93ba5db1b0977fd9,SYNCOPE-919
2016-08-11T06:25:27Z,9aea42ba0b7744a822ec9ca14e6eb5ca0c142455,SYNCOPE-700
2016-08-10T12:59:18Z,0910230d04aaf0ba69be675b29d5c1d2cd3390ba,SYNCOPE-915
2016-08-10T07:55:35Z,6f7040e30696860bb8b12b17d5f27cdc732a701f,SYNCOPE-828
2016-08-09T09:14:50Z,3f279cd7b836c5d786ed21f5f400ab5d315a55f2,SYNCOPE-905
2016-08-08T13:48:07Z,729de516b9dd0c86fb1b481a37e6b11c0492abf0,SYNCOPE-918
2016-08-08T10:02:10Z,62e9636ae4abfd91df726e7628fb3adf0db3226a,SYNCOPE-700
2016-08-05T15:01:38Z,452b016906f512e37a37423392ba9502ab2c3164,SYNCOPE-914
2016-08-05T13:21:30Z,315dd729a761e98ce1c3847115ba16c03b346fc4,SYNCOPE-700
2016-08-05T13:21:30Z,9604886626041378511e47bbe029051018b42790,SYNCOPE-700
