versione,file,LOC Touched, metrica2, metrica3, metrica4, metrica5, metrica6, metrica7, metrica8, metrica9, bugginess
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/policy/PushPolicySpec.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/policy/RuleConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/policy/SyncPolicySpec.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/policy/SyncPolicyTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/policy/package-info.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/report/AbstractAnyReportletConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/report/AbstractReportletConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/report/GroupReportletConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/report/ReportletConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/report/StaticReportletConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/report/UserReportletConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/report/package-info.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/AbstractFiqlSearchConditionBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/AnyObjectFiqlSearchConditionBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/AnyObjectProperty.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/GroupFiqlSearchConditionBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/GroupProperty.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/OrderByClauseBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/SearchableFields.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/SpecialAttr.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/SyncopeProperty.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/UserFiqlSearchConditionBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/UserProperty.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/search/package-info.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AbstractAnnotatedBean.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AbstractExecTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AbstractProvisioningTaskTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AbstractSchemaTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AbstractStartEndBean.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AbstractTaskTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AnyObjectTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AnyTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AnyTypeClassTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AnyTypeTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/AttrTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/BulkAction.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/BulkActionResult.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ConnBundleTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ConnIdObjectClassTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ConnInstanceTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ConnObjectTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ConnPoolConfTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/DerSchemaTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/DomainTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ErrorTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/EventCategoryTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/GroupTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/LoggerTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/MappingItemTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/MappingTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/MembershipTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/NotificationTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/NotificationTaskTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/PagedConnObjectTOResult.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/PagedResult.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/PlainSchemaTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/PropagationStatus.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/PropagationTaskTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ProvisionTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ProvisioningResult.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/PushTaskTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/RelationshipTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/RelationshipTypeTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ReportExecTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ReportTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/ResourceTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/RoleTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/SchedTaskTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/SecurityQuestionTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/SyncTaskTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/SyncopeTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/TaskExecTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/UserTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/VirSchemaTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/WorkflowFormPropertyTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/WorkflowFormTO.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/to/package-info.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/AbstractCommonsLangType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/AnyTypeKind.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/AttrSchemaType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/AuditElements.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/AuditLoggerName.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/CipherAlgorithm.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ClientExceptionType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ConflictResolutionAction.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ConnConfPropSchema.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ConnConfProperty.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ConnectorCapability.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/Entitlement.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/EntityViolationType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/IntMappingType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/JobAction.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/JobStatusType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/LoggerLevel.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/LoggerType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/MappingPurpose.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/MatchingRule.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/PatchOperation.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/PropagationByResource.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/PropagationTaskExecStatus.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ReportExecExportFormat.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ReportExecStatus.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ResourceAssociationAction.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ResourceDeassociationAction.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/ResourceOperation.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/SchemaType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/StatusPatchType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/TaskType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/TraceLevel.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/UnmatchingRule.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/WorkflowFormPropertyType.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/WorkflowTasks.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/main/java/org/apache/syncope/common/lib/types/package-info.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/test/java/org/apache/syncope/common/lib/JAXBTest.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/lib/src/test/java/org/apache/syncope/common/lib/JSONTest.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/LoggerWrapper.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/Preference.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/RESTHeaders.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AbstractQuery.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AnyListQuery.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AnyQuery.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AnySearchQuery.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/ConnObjectTOListQuery.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/TaskQuery.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/AnyObjectService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/AnyService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/AnyTypeClassService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/AnyTypeService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/ConfigurationService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/ConnectorService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/DomainService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/GroupService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/JAXRSService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/LoggerService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/NotificationService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/PolicyService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/RealmService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/RelationshipTypeService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/ReportService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/ResourceService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/RoleService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/SchemaService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/SecurityQuestionService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/SyncopeService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/TaskService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/UserSelfService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/UserService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/UserWorkflowService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/WorkflowService.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AbstractAnyLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AbstractJobLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AbstractLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AbstractResourceAssociator.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AbstractTransactionalLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AnyObjectLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AnyTypeClassLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/AnyTypeLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/ConfigurationLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/ConnectorLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/DomainLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/GroupLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/LoggerLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/LogicInvocationHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/NotificationLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/PolicyLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/RealmLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/RelationshipTypeLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/ReportLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/ResourceLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/RoleLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/SchemaLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/SecurityQuestionLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/SyncopeLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/TaskLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/UnresolvedReferenceException.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/UserLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/UserWorkflowLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/WorkflowLogic.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/init/ClassPathScanImplementationLookup.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/init/JobInstanceLoaderImpl.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/init/LoggerAccessor.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/init/LoggerLoader.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/init/LogicInitializer.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/notification/NotificationJob.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/notification/NotificationJobDelegate.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/AbstractReportlet.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/GroupReportlet.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/ReportException.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/ReportJob.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/ReportJobDelegate.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/ReportXMLConst.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/StaticReportlet.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/TextSerializer.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/logic/src/main/java/org/apache/syncope/core/logic/report/UserReportlet.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/AuditManager.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/jexl/ClassFreeUberspectImpl.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/jexl/EmptyClassLoader.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/jexl/JexlUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/policy/AccountPolicyException.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/policy/InvalidPasswordRuleConf.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/policy/PasswordPolicyException.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/policy/PolicyException.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/policy/PolicyPattern.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/search/SearchCondConverter.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/search/SearchCondVisitor.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/AuthContextUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/AuthDataAccessor.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/DefaultPasswordGenerator.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/DelegatedAdministrationException.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/Encryptor.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/MustChangePasswordFilter.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/PasswordGenerator.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/SecureRandomUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/SyncopeAccessDeniedHandler.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/SyncopeAuthenticationDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.6,core/misc/src/main/java/org/apache/syncope/core/misc/security/SyncopeAuthenticationDetailsSource.java,0,0,0,0,0,0,0,0,0,No
